BO_ID;FEATURE_ID;MIN;MAX;categorial
3003;CREDIT_INSTRUMENT;;;Credit
3003;TARGET_GR;;;01
3004;DUR;3.0;6.0;
3004;EXP;0.21;0.22;
3004;AVP;0.0;0.5;
3004;PRIV;0.25;0.5;
3004;BALLOON;0.25;0.5;
3004;PD;0.0091;0.01725;
3004;LGD;0;1;
3004;CURRENCY;;;RUR
3004;PRODUCT;;;1-M813EC
3004;CREDIT_MODE;;;NKL
3004;CREDIT_INSTRUMENT;;;Credit
3004;TARGET_GR;;;01
3005;DUR;18.0;36.0;
3005;EXP;0.22;0.23;
3005;AVP;0.0;0.5;
3005;PRIV;0.25;0.5;
3005;BALLOON;0.25;0.5;
3005;PD;0.0;0.0048;
3005;LGD;0;1;
3005;CURRENCY;;;RUR
3005;PRODUCT;;;1-M813EC
3005;CREDIT_MODE;;;NKL
3005;CREDIT_INSTRUMENT;;;Credit
3005;TARGET_GR;;;01
3006;DUR;6.0;12.0;
3006;EXP;0.05;0.06;
3006;AVP;0.0;1.0;
3006;PRIV;0.75;1.0;
3006;BALLOON;0.75;1.0;
3006;PD;0.03271;0.06204;
3006;LGD;0;1;
3006;CURRENCY;;;RUR
3006;PRODUCT;;;1-M813EC
3006;CREDIT_MODE;;;NKL
3006;CREDIT_INSTRUMENT;;;Credit
3006;TARGET_GR;;;01
3007;DUR;18.0;36.0;
3007;EXP;0.17;0.18;
3007;AVP;0.0;0.75;
3007;PRIV;0.5;0.75;
3007;BALLOON;0.5;0.75;
3007;PD;0.0;0.0048;
3007;LGD;0;1;
3007;CURRENCY;;;RUR
3007;PRODUCT;;;1-M813EC
3007;CREDIT_MODE;;;NKL
3007;CREDIT_INSTRUMENT;;;Credit
3007;TARGET_GR;;;01
3008;DUR;3.0;6.0;
3008;EXP;0.17;0.18;
3008;AVP;0.0;1.0;
3008;PRIV;0.75;1.0;
3008;BALLOON;0.75;1.0;
3008;PD;0.0;0.0048;
3008;LGD;0;1;
3008;CURRENCY;;;RUR
3008;PRODUCT;;;1-M813EC
3008;CREDIT_MODE;;;NKL
3008;CREDIT_INSTRUMENT;;;Credit
3008;TARGET_GR;;;01
3009;DUR;3.0;6.0;
3009;EXP;0.17;0.18;
3009;AVP;0.0;0.25;
3009;PRIV;0.0;0.25;
3009;BALLOON;0.0;0.25;
3009;PD;0.03271;0.06204;
3009;LGD;0;1;
3009;CURRENCY;;;RUR
3009;PRODUCT;;;1-M813EC
3009;CREDIT_MODE;;;NKL
3009;CREDIT_INSTRUMENT;;;Credit
3009;TARGET_GR;;;01
3010;DUR;18.0;36.0;
3010;EXP;0.18;0.19;
3010;AVP;0.0;0.25;
3010;PRIV;0.0;0.25;
3010;BALLOON;0.0;0.25;
3010;PD;0.0091;0.01725;
3010;LGD;0;1;
3010;CURRENCY;;;RUR
3010;PRODUCT;;;1-M813EC
3010;CREDIT_MODE;;;NKL
3010;CREDIT_INSTRUMENT;;;Credit
3010;TARGET_GR;;;01
3011;DUR;6.0;12.0;
3011;EXP;0.13;0.14;
3011;AVP;0.0;0.75;
3011;PRIV;0.5;0.75;
3011;BALLOON;0.5;0.75;
3011;PD;0.03271;0.06204;
3011;LGD;0;1;
3011;CURRENCY;;;RUR
3011;PRODUCT;;;1-M813EC
3011;CREDIT_MODE;;;NKL
3011;CREDIT_INSTRUMENT;;;Credit
3011;TARGET_GR;;;01
3012;DUR;3.0;6.0;
3012;EXP;0.11;0.12;
3012;AVP;0.0;0.5;
3012;PRIV;0.25;0.5;
3012;BALLOON;0.25;0.5;
3012;PD;0.03271;0.06204;
3012;LGD;0;1;
3012;CURRENCY;;;RUR
3012;PRODUCT;;;1-M813EC
3012;CREDIT_MODE;;;NKL
3012;CREDIT_INSTRUMENT;;;Credit
3012;TARGET_GR;;;01
3015;DUR;18.0;36.0;
3015;EXP;0.12;0.13;
3015;AVP;0.0;0.75;
3015;PRIV;0.5;0.75;
3015;BALLOON;0.5;0.75;
3015;PD;0.0048;0.0091;
3015;LGD;0;1;
3015;CURRENCY;;;RUR
3015;PRODUCT;;;1-M813EC
3015;CREDIT_MODE;;;NKL
3015;CREDIT_INSTRUMENT;;;Credit
3015;TARGET_GR;;;01
3016;DUR;3.0;6.0;
3016;EXP;0.21;0.22;
3016;AVP;0.0;0.25;
3016;PRIV;0.0;0.25;
3016;BALLOON;0.0;0.25;
3016;PD;0.01725;0.03271;
3016;LGD;0;1;
3016;CURRENCY;;;RUR
3016;PRODUCT;;;1-M813EC
3016;CREDIT_MODE;;;NKL
3016;CREDIT_INSTRUMENT;;;Credit
3016;TARGET_GR;;;01
3018;DUR;3.0;6.0;
3018;EXP;0.13;0.14;
3018;AVP;0.0;1.0;
3018;PRIV;0.75;1.0;
3018;BALLOON;0.75;1.0;
3018;PD;0.0048;0.0091;
3018;LGD;0;1;
3018;CURRENCY;;;RUR
3018;PRODUCT;;;1-M813EC
3018;CREDIT_MODE;;;NKL
3018;CREDIT_INSTRUMENT;;;Credit
3018;TARGET_GR;;;01
3019;DUR;6.0;12.0;
3019;EXP;0.1;0.11;
3019;AVP;0.0;1.0;
3019;PRIV;0.75;1.0;
3019;BALLOON;0.75;1.0;
3019;PD;0.01725;0.03271;
3019;LGD;0;1;
3019;CURRENCY;;;RUR
3019;PRODUCT;;;1-M813EC
3019;CREDIT_MODE;;;NKL
3019;CREDIT_INSTRUMENT;;;Credit
3019;TARGET_GR;;;01
3020;DUR;6.0;12.0;
3020;EXP;0.16;0.17;
3020;AVP;0.0;1.0;
3020;PRIV;0.75;1.0;
3020;BALLOON;0.75;1.0;
3020;PD;0.0091;0.01725;
3020;LGD;0;1;
3020;CURRENCY;;;RUR
3020;PRODUCT;;;1-M813EC
3020;CREDIT_MODE;;;NKL
3020;CREDIT_INSTRUMENT;;;Credit
3020;TARGET_GR;;;01
3021;DUR;3.0;6.0;
3021;EXP;0.12;0.13;
3021;AVP;0.0;0.75;
3021;PRIV;0.5;0.75;
3021;BALLOON;0.5;0.75;
3021;PD;0.01725;0.03271;
3021;LGD;0;1;
3021;CURRENCY;;;RUR
3021;PRODUCT;;;1-M813EC
3021;CREDIT_MODE;;;NKL
3021;CREDIT_INSTRUMENT;;;Credit
3021;TARGET_GR;;;01
3022;DUR;18.0;36.0;
3022;EXP;0.18;0.19;
3022;AVP;0.0;0.5;
3022;PRIV;0.25;0.5;
3022;BALLOON;0.25;0.5;
3022;PD;0.0048;0.0091;
3022;LGD;0;1;
3022;CURRENCY;;;RUR
3022;PRODUCT;;;1-M813EC
3022;CREDIT_MODE;;;NKL
3022;CREDIT_INSTRUMENT;;;Credit
3022;TARGET_GR;;;01
3023;DUR;3.0;6.0;
3023;EXP;0.23;0.24;
3023;AVP;0.0;0.5;
3023;PRIV;0.25;0.5;
3023;BALLOON;0.25;0.5;
3023;PD;0.0048;0.0091;
3023;LGD;0;1;
3023;CURRENCY;;;RUR
3023;PRODUCT;;;1-M813EC
3023;CREDIT_MODE;;;NKL
3023;CREDIT_INSTRUMENT;;;Credit
3023;TARGET_GR;;;01
3024;DUR;18.0;36.0;
3024;EXP;0.24;0.25;
3024;AVP;0.0;0.25;
3024;PRIV;0.0;0.25;
3024;BALLOON;0.0;0.25;
3024;PD;0.0;0.0048;
3024;LGD;0;1;
3024;CURRENCY;;;RUR
3024;PRODUCT;;;1-M813EC
3024;CREDIT_MODE;;;NKL
3024;CREDIT_INSTRUMENT;;;Credit
3024;TARGET_GR;;;01
3025;DUR;3.0;6.0;
3025;EXP;0.17;0.18;
3025;AVP;0.0;0.75;
3025;PRIV;0.5;0.75;
3025;BALLOON;0.5;0.75;
3025;PD;0.0091;0.01725;
3025;LGD;0;1;
3025;CURRENCY;;;RUR
3025;PRODUCT;;;1-M813EC
3025;CREDIT_MODE;;;NKL
3025;CREDIT_INSTRUMENT;;;Credit
3025;TARGET_GR;;;01
3026;DUR;6.0;12.0;
3026;EXP;0.19;0.2;
3026;AVP;0.0;0.5;
3026;PRIV;0.25;0.5;
3026;BALLOON;0.25;0.5;
3026;PD;0.03271;0.06204;
3026;LGD;0;1;
3026;CURRENCY;;;RUR
3026;PRODUCT;;;1-M813EC
3026;CREDIT_MODE;;;NKL
3026;CREDIT_INSTRUMENT;;;Credit
3026;TARGET_GR;;;01
3027;DUR;18.0;36.0;
3027;EXP;0.12;0.13;
3027;AVP;0.0;0.5;
3027;PRIV;0.25;0.5;
3027;BALLOON;0.25;0.5;
3027;PD;0.0091;0.01725;
3027;LGD;0;1;
3027;CURRENCY;;;RUR
3027;PRODUCT;;;1-M813EC
3027;CREDIT_MODE;;;NKL
3027;CREDIT_INSTRUMENT;;;Credit
3027;TARGET_GR;;;01
3028;DUR;3.0;6.0;
3028;EXP;0.08;0.09;
3028;AVP;0.0;1.0;
3028;PRIV;0.75;1.0;
3028;BALLOON;0.75;1.0;
3028;PD;0.0091;0.01725;
3028;LGD;0;1;
3028;CURRENCY;;;RUR
3028;PRODUCT;;;1-M813EC
3028;CREDIT_MODE;;;NKL
3028;CREDIT_INSTRUMENT;;;Credit
3028;TARGET_GR;;;01
3029;DUR;18.0;36.0;
3029;EXP;0.16;0.17;
3029;AVP;0.0;0.5;
3029;PRIV;0.25;0.5;
3029;BALLOON;0.25;0.5;
3029;PD;0.0048;0.0091;
3029;LGD;0;1;
3029;CURRENCY;;;RUR
3029;PRODUCT;;;1-M813EC
3029;CREDIT_MODE;;;NKL
3029;CREDIT_INSTRUMENT;;;Credit
3029;TARGET_GR;;;01
3030;DUR;6.0;12.0;
3030;EXP;0.14;0.15;
3030;AVP;0.0;1.0;
3030;PRIV;0.75;1.0;
3030;BALLOON;0.75;1.0;
3030;PD;0.0091;0.01725;
3030;LGD;0;1;
3030;CURRENCY;;;RUR
3030;PRODUCT;;;1-M813EC
3030;CREDIT_MODE;;;NKL
3030;CREDIT_INSTRUMENT;;;Credit
3030;TARGET_GR;;;01
3031;DUR;3.0;6.0;
3031;EXP;0.1;0.11;
3031;AVP;0.0;0.75;
3031;PRIV;0.5;0.75;
3031;BALLOON;0.5;0.75;
3031;PD;0.01725;0.03271;
3031;LGD;0;1;
3031;CURRENCY;;;RUR
3031;PRODUCT;;;1-M813EC
3031;CREDIT_MODE;;;NKL
3031;CREDIT_INSTRUMENT;;;Credit
3031;TARGET_GR;;;01
3033;DUR;3.0;6.0;
3033;EXP;0.18;0.19;
3033;AVP;0.0;0.75;
3033;PRIV;0.5;0.75;
3033;BALLOON;0.5;0.75;
3033;PD;0.0048;0.0091;
3033;LGD;0;1;
3033;CURRENCY;;;RUR
3033;PRODUCT;;;1-M813EC
3033;CREDIT_MODE;;;NKL
3033;CREDIT_INSTRUMENT;;;Credit
3033;TARGET_GR;;;01
3034;DUR;18.0;36.0;
3034;EXP;0.05;0.06;
3034;AVP;0.0;0.75;
3034;PRIV;0.5;0.75;
3034;BALLOON;0.5;0.75;
3034;PD;0.0091;0.01725;
3034;LGD;0;1;
3034;CURRENCY;;;RUR
3034;PRODUCT;;;1-M813EC
3034;CREDIT_MODE;;;NKL
3034;CREDIT_INSTRUMENT;;;Credit
3034;TARGET_GR;;;01
3035;DUR;18.0;36.0;
3035;EXP;0.14;0.15;
3035;AVP;0.0;0.5;
3035;PRIV;0.25;0.5;
3035;BALLOON;0.25;0.5;
3035;PD;0.0048;0.0091;
3035;LGD;0;1;
3035;CURRENCY;;;RUR
3035;PRODUCT;;;1-M813EC
3035;CREDIT_MODE;;;NKL
3035;CREDIT_INSTRUMENT;;;Credit
3035;TARGET_GR;;;01
3036;DUR;3.0;6.0;
3036;EXP;0.13;0.14;
3036;AVP;0.0;0.75;
3036;PRIV;0.5;0.75;
3036;BALLOON;0.5;0.75;
3036;PD;0.0091;0.01725;
3036;LGD;0;1;
3036;CURRENCY;;;RUR
3036;PRODUCT;;;1-M813EC
3036;CREDIT_MODE;;;NKL
3036;CREDIT_INSTRUMENT;;;Credit
3036;TARGET_GR;;;01
3038;DUR;3.0;6.0;
3038;EXP;0.1;0.11;
3038;AVP;0.0;1.0;
3038;PRIV;0.75;1.0;
3038;BALLOON;0.75;1.0;
3038;PD;0.0048;0.0091;
3038;LGD;0;1;
3038;CURRENCY;;;RUR
3038;PRODUCT;;;1-M813EC
3038;CREDIT_MODE;;;NKL
3038;CREDIT_INSTRUMENT;;;Credit
3038;TARGET_GR;;;01
3040;DUR;3.0;6.0;
3040;EXP;0.14;0.15;
3040;AVP;0.0;1.0;
3040;PRIV;0.75;1.0;
3040;BALLOON;0.75;1.0;
3040;PD;0.0;0.0048;
3040;LGD;0;1;
3040;CURRENCY;;;RUR
3040;PRODUCT;;;1-M813EC
3040;CREDIT_MODE;;;NKL
3040;CREDIT_INSTRUMENT;;;Credit
3040;TARGET_GR;;;01
3041;DUR;6.0;12.0;
3041;EXP;0.07;0.08;
3041;AVP;0.0;1.0;
3041;PRIV;0.75;1.0;
3041;BALLOON;0.75;1.0;
3041;PD;0.01725;0.03271;
3041;LGD;0;1;
3041;CURRENCY;;;RUR
3041;PRODUCT;;;1-M813EC
3041;CREDIT_MODE;;;NKL
3041;CREDIT_INSTRUMENT;;;Credit
3041;TARGET_GR;;;01
3042;DUR;6.0;12.0;
3042;EXP;0.03;0.04;
3042;AVP;0.0;1.0;
3042;PRIV;0.75;1.0;
3042;BALLOON;0.75;1.0;
3042;PD;0.03271;0.06204;
3042;LGD;0;1;
3042;CURRENCY;;;RUR
3042;PRODUCT;;;1-M813EC
3042;CREDIT_MODE;;;NKL
3042;CREDIT_INSTRUMENT;;;Credit
3042;TARGET_GR;;;01
3043;DUR;18.0;36.0;
3043;EXP;0.09;0.1;
3043;AVP;0.0;0.5;
3043;PRIV;0.25;0.5;
3043;BALLOON;0.25;0.5;
3043;PD;0.0091;0.01725;
3043;LGD;0;1;
3043;CURRENCY;;;RUR
3043;PRODUCT;;;1-M813EC
3043;CREDIT_MODE;;;NKL
3043;CREDIT_INSTRUMENT;;;Credit
3043;TARGET_GR;;;01
3045;DUR;3.0;6.0;
3045;EXP;0.19;0.2;
3045;AVP;0.0;0.25;
3045;PRIV;0.0;0.25;
3045;BALLOON;0.0;0.25;
3045;PD;0.01725;0.03271;
3045;LGD;0;1;
3045;CURRENCY;;;RUR
3045;PRODUCT;;;1-M813EC
3045;CREDIT_MODE;;;NKL
3045;CREDIT_INSTRUMENT;;;Credit
3045;TARGET_GR;;;01
3046;DUR;3.0;6.0;
3046;EXP;0.22;0.23;
3046;AVP;0.0;0.25;
3046;PRIV;0.0;0.25;
3046;BALLOON;0.0;0.25;
3046;PD;0.0091;0.01725;
3046;LGD;0;1;
3046;CURRENCY;;;RUR
3046;PRODUCT;;;1-M813EC
3046;CREDIT_MODE;;;NKL
3046;CREDIT_INSTRUMENT;;;Credit
3046;TARGET_GR;;;01
3047;DUR;18.0;36.0;
3047;EXP;0.06;0.07;
3047;AVP;0.0;1.0;
3047;PRIV;0.75;1.0;
3047;BALLOON;0.75;1.0;
3047;PD;0.0;0.0048;
3047;LGD;0;1;
3047;CURRENCY;;;RUR
3047;PRODUCT;;;1-M813EC
3047;CREDIT_MODE;;;NKL
3047;CREDIT_INSTRUMENT;;;Credit
3047;TARGET_GR;;;01
3049;DUR;3.0;6.0;
3049;EXP;0.14;0.15;
3049;AVP;0.0;0.5;
3049;PRIV;0.25;0.5;
3049;BALLOON;0.25;0.5;
3049;PD;0.01725;0.03271;
3049;LGD;0;1;
3049;CURRENCY;;;RUR
3049;PRODUCT;;;1-M813EC
3049;CREDIT_MODE;;;NKL
3049;CREDIT_INSTRUMENT;;;Credit
3049;TARGET_GR;;;01
3050;DUR;3.0;6.0;
3050;EXP;0.21;0.22;
3050;AVP;0.0;0.75;
3050;PRIV;0.5;0.75;
3050;BALLOON;0.5;0.75;
3050;PD;0.0;0.0048;
3050;LGD;0;1;
3050;CURRENCY;;;RUR
3050;PRODUCT;;;1-M813EC
3050;CREDIT_MODE;;;NKL
3050;CREDIT_INSTRUMENT;;;Credit
3050;TARGET_GR;;;01
3051;DUR;18.0;36.0;
3051;EXP;0.09;0.1;
3051;AVP;0.0;0.75;
3051;PRIV;0.5;0.75;
3051;BALLOON;0.5;0.75;
3051;PD;0.0048;0.0091;
3051;LGD;0;1;
3051;CURRENCY;;;RUR
3051;PRODUCT;;;1-M813EC
3051;CREDIT_MODE;;;NKL
3051;CREDIT_INSTRUMENT;;;Credit
3051;TARGET_GR;;;01
3052;DUR;6.0;12.0;
3052;EXP;0.1;0.11;
3052;AVP;0.0;0.75;
3052;PRIV;0.5;0.75;
3052;BALLOON;0.5;0.75;
3052;PD;0.03271;0.06204;
3052;LGD;0;1;
3052;CURRENCY;;;RUR
3052;PRODUCT;;;1-M813EC
3052;CREDIT_MODE;;;NKL
3052;CREDIT_INSTRUMENT;;;Credit
3052;TARGET_GR;;;01
3053;DUR;18.0;36.0;
3053;EXP;0.01;0.02;
3053;AVP;0.0;1.0;
3053;PRIV;0.75;1.0;
3053;BALLOON;0.75;1.0;
3053;PD;0.0091;0.01725;
3053;LGD;0;1;
3053;CURRENCY;;;RUR
3053;PRODUCT;;;1-M813EC
3053;CREDIT_MODE;;;NKL
3053;CREDIT_INSTRUMENT;;;Credit
3053;TARGET_GR;;;01
3054;DUR;6.0;12.0;
3054;EXP;0.23;0.24;
3054;AVP;0.0;0.25;
3054;PRIV;0.0;0.25;
3054;BALLOON;0.0;0.25;
3054;PD;0.01725;0.03271;
3054;LGD;0;1;
3054;CURRENCY;;;RUR
3054;PRODUCT;;;1-M813EC
3054;CREDIT_MODE;;;NKL
3054;CREDIT_INSTRUMENT;;;Credit
3054;TARGET_GR;;;01
3055;DUR;3.0;6.0;
3055;EXP;0.08;0.09;
3055;AVP;0.0;0.75;
3055;PRIV;0.5;0.75;
3055;BALLOON;0.5;0.75;
3055;PD;0.01725;0.03271;
3055;LGD;0;1;
3055;CURRENCY;;;RUR
3055;PRODUCT;;;1-M813EC
3055;CREDIT_MODE;;;NKL
3055;CREDIT_INSTRUMENT;;;Credit
3055;TARGET_GR;;;01
3056;DUR;18.0;36.0;
3056;EXP;0.12;0.13;
3056;AVP;0.0;0.75;
3056;PRIV;0.5;0.75;
3056;BALLOON;0.5;0.75;
3056;PD;0.0;0.0048;
3056;LGD;0;1;
3056;CURRENCY;;;RUR
3056;PRODUCT;;;1-M813EC
3056;CREDIT_MODE;;;NKL
3056;CREDIT_INSTRUMENT;;;Credit
3056;TARGET_GR;;;01
3057;DUR;18.0;36.0;
3057;EXP;0.03;0.04;
3057;AVP;0.0;1.0;
3057;PRIV;0.75;1.0;
3057;BALLOON;0.75;1.0;
3057;PD;0.0048;0.0091;
3057;LGD;0;1;
3057;CURRENCY;;;RUR
3057;PRODUCT;;;1-M813EC
3057;CREDIT_MODE;;;NKL
3057;CREDIT_INSTRUMENT;;;Credit
3057;TARGET_GR;;;01
3058;DUR;6.0;12.0;
3058;EXP;0.2;0.21;
3058;AVP;0.0;0.25;
3058;PRIV;0.0;0.25;
3058;BALLOON;0.0;0.25;
3058;PD;0.03271;0.06204;
3058;LGD;0;1;
3058;CURRENCY;;;RUR
3058;PRODUCT;;;1-M813EC
3058;CREDIT_MODE;;;NKL
3058;CREDIT_INSTRUMENT;;;Credit
3058;TARGET_GR;;;01
3059;DUR;18.0;36.0;
3059;EXP;0.14;0.15;
3059;AVP;0.0;0.25;
3059;PRIV;0.0;0.25;
3059;BALLOON;0.0;0.25;
3059;PD;0.0091;0.01725;
3059;LGD;0;1;
3059;CURRENCY;;;RUR
3059;PRODUCT;;;1-M813EC
3059;CREDIT_MODE;;;NKL
3059;CREDIT_INSTRUMENT;;;Credit
3059;TARGET_GR;;;01
3060;DUR;6.0;12.0;
3060;EXP;0.21;0.22;
3060;AVP;0.0;1.0;
3060;PRIV;0.75;1.0;
3060;BALLOON;0.75;1.0;
3060;PD;0.0;0.0048;
3060;LGD;0;1;
3060;CURRENCY;;;RUR
3060;PRODUCT;;;1-M813EC
3060;CREDIT_MODE;;;NKL
3060;CREDIT_INSTRUMENT;;;Credit
3060;TARGET_GR;;;01
3061;DUR;6.0;12.0;
3061;EXP;0.24;0.25;
3061;AVP;0.0;0.25;
3061;PRIV;0.0;0.25;
3061;BALLOON;0.0;0.25;
3061;PD;0.0091;0.01725;
3061;LGD;0;1;
3061;CURRENCY;;;RUR
3061;PRODUCT;;;1-M813EC
3061;CREDIT_MODE;;;NKL
3061;CREDIT_INSTRUMENT;;;Credit
3061;TARGET_GR;;;01
3062;DUR;3.0;6.0;
3062;EXP;0.23;0.24;
3062;AVP;0.0;0.5;
3062;PRIV;0.25;0.5;
3062;BALLOON;0.25;0.5;
3062;PD;0.0;0.0048;
3062;LGD;0;1;
3062;CURRENCY;;;RUR
3062;PRODUCT;;;1-M813EC
3062;CREDIT_MODE;;;NKL
3062;CREDIT_INSTRUMENT;;;Credit
3062;TARGET_GR;;;01
3063;DUR;3.0;6.0;
3063;EXP;0.13;0.14;
3063;AVP;0.0;0.5;
3063;PRIV;0.25;0.5;
3063;BALLOON;0.25;0.5;
3063;PD;0.01725;0.03271;
3063;LGD;0;1;
3063;CURRENCY;;;RUR
3063;PRODUCT;;;1-M813EC
3063;CREDIT_MODE;;;NKL
3063;CREDIT_INSTRUMENT;;;Credit
3063;TARGET_GR;;;01
3064;DUR;6.0;12.0;
3064;EXP;0.17;0.18;
3064;AVP;0.0;0.75;
3064;PRIV;0.5;0.75;
3064;BALLOON;0.5;0.75;
3064;PD;0.01725;0.03271;
3064;LGD;0;1;
3064;CURRENCY;;;RUR
3064;PRODUCT;;;1-M813EC
3064;CREDIT_MODE;;;NKL
3064;CREDIT_INSTRUMENT;;;Credit
3064;TARGET_GR;;;01
3065;DUR;3.0;6.0;
3065;EXP;0.07;0.08;
3065;AVP;0.0;0.5;
3065;PRIV;0.25;0.5;
3065;BALLOON;0.25;0.5;
3065;PD;0.03271;0.06204;
3065;LGD;0;1;
3065;CURRENCY;;;RUR
3065;PRODUCT;;;1-M813EC
3065;CREDIT_MODE;;;NKL
3065;CREDIT_INSTRUMENT;;;Credit
3065;TARGET_GR;;;01
3066;DUR;6.0;12.0;
3066;EXP;0.16;0.17;
3066;AVP;0.0;0.75;
3066;PRIV;0.5;0.75;
3066;BALLOON;0.5;0.75;
3066;PD;0.01725;0.03271;
3066;LGD;0;1;
3066;CURRENCY;;;RUR
3066;PRODUCT;;;1-M813EC
3066;CREDIT_MODE;;;NKL
3066;CREDIT_INSTRUMENT;;;Credit
3066;TARGET_GR;;;01
3067;DUR;18.0;36.0;
3067;EXP;0.13;0.14;
3067;AVP;0.0;0.5;
3067;PRIV;0.25;0.5;
3067;BALLOON;0.25;0.5;
3067;PD;0.0048;0.0091;
3067;LGD;0;1;
3067;CURRENCY;;;RUR
3067;PRODUCT;;;1-M813EC
3067;CREDIT_MODE;;;NKL
3067;CREDIT_INSTRUMENT;;;Credit
3067;TARGET_GR;;;01
3068;DUR;6.0;12.0;
3068;EXP;0.2;0.21;
3068;AVP;0.0;0.5;
3068;PRIV;0.25;0.5;
3068;BALLOON;0.25;0.5;
3068;PD;0.01725;0.03271;
3068;LGD;0;1;
3068;CURRENCY;;;RUR
3068;PRODUCT;;;1-M813EC
3068;CREDIT_MODE;;;NKL
3068;CREDIT_INSTRUMENT;;;Credit
3068;TARGET_GR;;;01
3069;DUR;6.0;12.0;
3069;EXP;0.18;0.19;
3069;AVP;0.0;1.0;
3069;PRIV;0.75;1.0;
3069;BALLOON;0.75;1.0;
3069;PD;0.0048;0.0091;
3069;LGD;0;1;
3069;CURRENCY;;;RUR
3069;PRODUCT;;;1-M813EC
3069;CREDIT_MODE;;;NKL
3069;CREDIT_INSTRUMENT;;;Credit
3069;TARGET_GR;;;01
3070;DUR;3.0;6.0;
3070;EXP;0.13;0.14;
3070;AVP;0.0;0.25;
3070;PRIV;0.0;0.25;
3070;BALLOON;0.0;0.25;
3070;PD;0.03271;0.06204;
3070;LGD;0;1;
3070;CURRENCY;;;RUR
3070;PRODUCT;;;1-M813EC
3070;CREDIT_MODE;;;NKL
3070;CREDIT_INSTRUMENT;;;Credit
3070;TARGET_GR;;;01
3071;DUR;6.0;12.0;
3071;EXP;0.15;0.16;
3071;AVP;0.0;0.5;
3071;PRIV;0.25;0.5;
3071;BALLOON;0.25;0.5;
3071;PD;0.03271;0.06204;
3071;LGD;0;1;
3071;CURRENCY;;;RUR
3071;PRODUCT;;;1-M813EC
3071;CREDIT_MODE;;;NKL
3071;CREDIT_INSTRUMENT;;;Credit
3071;TARGET_GR;;;01
3072;DUR;6.0;12.0;
3072;EXP;0.12;0.13;
3072;AVP;0.0;1.0;
3072;PRIV;0.75;1.0;
3072;BALLOON;0.75;1.0;
3072;PD;0.0091;0.01725;
3072;LGD;0;1;
3072;CURRENCY;;;RUR
3072;PRODUCT;;;1-M813EC
3072;CREDIT_MODE;;;NKL
3072;CREDIT_INSTRUMENT;;;Credit
3072;TARGET_GR;;;01
3073;DUR;18.0;36.0;
3073;EXP;0.2;0.21;
3073;AVP;0.0;0.25;
3073;PRIV;0.0;0.25;
3073;BALLOON;0.0;0.25;
3073;PD;0.0048;0.0091;
3073;LGD;0;1;
3073;CURRENCY;;;RUR
3073;PRODUCT;;;1-M813EC
3073;CREDIT_MODE;;;NKL
3073;CREDIT_INSTRUMENT;;;Credit
3073;TARGET_GR;;;01
3074;DUR;3.0;6.0;
3074;EXP;0.18;0.19;
3074;AVP;0.0;0.5;
3074;PRIV;0.25;0.5;
3074;BALLOON;0.25;0.5;
3074;PD;0.0091;0.01725;
3074;LGD;0;1;
3074;CURRENCY;;;RUR
3074;PRODUCT;;;1-M813EC
3074;CREDIT_MODE;;;NKL
3074;CREDIT_INSTRUMENT;;;Credit
3074;TARGET_GR;;;01
3075;DUR;3.0;6.0;
3075;EXP;0.04;0.05;
3075;AVP;0.0;0.75;
3075;PRIV;0.5;0.75;
3075;BALLOON;0.5;0.75;
3075;PD;0.03271;0.06204;
3075;LGD;0;1;
3075;CURRENCY;;;RUR
3075;PRODUCT;;;1-M813EC
3075;CREDIT_MODE;;;NKL
3075;CREDIT_INSTRUMENT;;;Credit
3075;TARGET_GR;;;01
3077;DUR;3.0;6.0;
3077;EXP;0.09;0.1;
3077;AVP;0.0;0.75;
3077;PRIV;0.5;0.75;
3077;BALLOON;0.5;0.75;
3077;PD;0.01725;0.03271;
3077;LGD;0;1;
3077;CURRENCY;;;RUR
3077;PRODUCT;;;1-M813EC
3077;CREDIT_MODE;;;NKL
3077;CREDIT_INSTRUMENT;;;Credit
3077;TARGET_GR;;;01
3078;DUR;6.0;12.0;
3078;EXP;0.24;0.25;
3078;AVP;0.0;0.5;
3078;PRIV;0.25;0.5;
3078;BALLOON;0.25;0.5;
3078;PD;0.0048;0.0091;
3078;LGD;0;1;
3078;CURRENCY;;;RUR
3078;PRODUCT;;;1-M813EC
3078;CREDIT_MODE;;;NKL
3078;CREDIT_INSTRUMENT;;;Credit
3078;TARGET_GR;;;01
3079;DUR;18.0;36.0;
3079;EXP;0.14;0.15;
3079;AVP;0.0;0.75;
3079;PRIV;0.5;0.75;
3079;BALLOON;0.5;0.75;
3079;PD;0.0;0.0048;
3079;LGD;0;1;
3079;CURRENCY;;;RUR
3079;PRODUCT;;;1-M813EC
3079;CREDIT_MODE;;;NKL
3079;CREDIT_INSTRUMENT;;;Credit
3079;TARGET_GR;;;01
3080;DUR;18.0;36.0;
3080;EXP;0.2;0.21;
3080;AVP;0.0;0.5;
3080;PRIV;0.25;0.5;
3080;BALLOON;0.25;0.5;
3080;PD;0.0;0.0048;
3080;LGD;0;1;
3080;CURRENCY;;;RUR
3080;PRODUCT;;;1-M813EC
3080;CREDIT_MODE;;;NKL
3080;CREDIT_INSTRUMENT;;;Credit
3080;TARGET_GR;;;01
